Title,Author,Publisher,Price,Publish_Date,Sales Index,Rating,Year,Month,Category,Gender,Age
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,6,경제 경영,0,60
실전 매수매도 기법,김영옥,이레미디어,24300,2023년 06월,37290,8.8,2023,6,경제 경영,0,60
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,6,경제 경영,0,60
"비트코인, 그리고 달러의 지정학",오태민,거인의정원,49500,2023년 04월,28872,7.8,2023,6,경제 경영,0,60
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,6,경제 경영,0,60
돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,14850,2023년 02월,69534,9.5,2023,7,경제 경영,1,10
자본주의,"정지은, 고희정",가나출판사,15300,2013년 09월,191874,9.4,2023,7,경제 경영,1,10
차가운 자본주의,윤루카스,떠오름,14940,2023년 06월,20364,6.5,2023,7,경제 경영,1,10
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,1,10
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,10
넛지: 파이널 에디션,"리처드 탈러, 캐스 선스타인",리더스북,19800,2022년 06월,40572,9.3,2023,7,경제 경영,1,10
경제기사 궁금증 300문 300답,곽해선,혜다,21600,2023년 02월,45675,9.9,2023,7,경제 경영,1,10
트렌드 코리아 2023,"김난도, 전미영, 최지혜, 이수진, 권정윤",미래의창,17100,2022년 10월,6795,9.5,2023,7,경제 경영,1,10
몰입 Think hard!,황농문,알에이치코리아(RHK),16200,2007년 12월,65442,8.4,2023,7,경제 경영,1,10
아웃풋 법칙,김재수(렘군),더퀘스트,16920,2023년 04월,11868,9.6,2023,7,경제 경영,1,10
돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,14850,2023년 02월,69534,9.5,2023,7,경제 경영,1,20
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,20
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,1,20
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,1,20
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,1,20
자본주의,"정지은, 고희정",가나출판사,15300,2013년 09월,191874,9.4,2023,7,경제 경영,1,20
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,1,20
박태웅의 AI 강의,박태웅,한빛비즈,15030,2023년 06월,78537,9.4,2023,7,경제 경영,1,20
주택청약의 모든 것,한국부동산원,한빛비즈,15030,2023년 06월,18066,9.6,2023,7,경제 경영,1,20
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,1,20
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,30
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,1,30
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,1,30
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,1,30
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,1,30
위기의 역사,오건영,페이지2,25200,2023년 07월,99168,9.7,2023,7,경제 경영,1,30
몰입 Think hard!,황농문,알에이치코리아(RHK),16200,2007년 12월,65442,8.4,2023,7,경제 경영,1,30
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,1,30
자본주의,"정지은, 고희정",가나출판사,15300,2013년 09월,191874,9.4,2023,7,경제 경영,1,30
일이란 무엇인가,고동진,민음사,16200,2023년 07월,55560,9.2,2023,7,경제 경영,1,30
몰입 Think hard!,황농문,알에이치코리아(RHK),16200,2007년 12월,65442,8.4,2023,7,경제 경영,1,40
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,40
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,1,40
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,1,40
삼국지 경영학,최우석,을유문화사,10800,2007년 05월,19620,8.8,2023,7,경제 경영,1,40
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,7,경제 경영,1,40
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,1,40
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,1,40
박태웅의 AI 강의,박태웅,한빛비즈,15030,2023년 06월,78537,9.4,2023,7,경제 경영,1,40
차가운 자본주의,윤루카스,떠오름,14940,2023년 06월,20364,6.5,2023,7,경제 경영,1,40
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,1,50
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,50
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,7,경제 경영,1,50
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,1,50
몰입 Think hard!,황농문,알에이치코리아(RHK),16200,2007년 12월,65442,8.4,2023,7,경제 경영,1,50
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,1,50
삼국지 경영학,최우석,을유문화사,10800,2007년 05월,19620,8.8,2023,7,경제 경영,1,50
일이란 무엇인가,고동진,민음사,16200,2023년 07월,55560,9.2,2023,7,경제 경영,1,50
박태웅의 AI 강의,박태웅,한빛비즈,15030,2023년 06월,78537,9.4,2023,7,경제 경영,1,50
차가운 자본주의,윤루카스,떠오름,14940,2023년 06월,20364,6.5,2023,7,경제 경영,1,50
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,1,60
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,1,60
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,7,경제 경영,1,60
전설로 떠나는 월가의 영웅,"피터 린치, 존 로스차일드",국일증권경제연구소,23400,2021년 07월,97722,9.7,2023,7,경제 경영,1,60
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,1,60
일이란 무엇인가,고동진,민음사,16200,2023년 07월,55560,9.2,2023,7,경제 경영,1,60
삼국지 경영학,최우석,을유문화사,10800,2007년 05월,19620,8.8,2023,7,경제 경영,1,60
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,1,60
박태웅의 AI 강의,박태웅,한빛비즈,15030,2023년 06월,78537,9.4,2023,7,경제 경영,1,60
장하준의 경제학 레시피,장하준,부키,16200,2023년 03월,35826,9.1,2023,7,경제 경영,1,60
차가운 자본주의,윤루카스,떠오름,14940,2023년 06월,20364,6.5,2023,7,경제 경영,0,10
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,0,10
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,0,10
차가운 자본주의,윤루카스,떠오름,15750,2023년 07월,16038,3.5,2023,7,경제 경영,0,10
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,0,10
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,0,10
자본주의,"정지은, 고희정",가나출판사,15300,2013년 09월,191874,9.4,2023,7,경제 경영,0,10
나는 장사의 신이다,은현장,떠오름,15120,2021년 12월,42264,9.6,2023,7,경제 경영,0,10
돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,14850,2023년 02월,69534,9.5,2023,7,경제 경영,0,10
몰입 Think hard!,황농문,알에이치코리아(RHK),16200,2007년 12월,65442,8.4,2023,7,경제 경영,0,10
차가운 자본주의,윤루카스,떠오름,14940,2023년 06월,20364,6.5,2023,7,경제 경영,0,20
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,0,20
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,0,20
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,0,20
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,0,20
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,0,20
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,0,20
레버리지,롭 무어,다산북스,16200,2023년 02월,129561,9.1,2023,7,경제 경영,0,20
전설로 떠나는 월가의 영웅,"피터 린치, 존 로스차일드",국일증권경제연구소,23400,2021년 07월,97722,9.7,2023,7,경제 경영,0,20
나는 장사의 신이다,은현장,떠오름,15120,2021년 12월,42264,9.6,2023,7,경제 경영,0,20
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,0,30
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,0,30
위기의 역사,오건영,페이지2,25200,2023년 07월,99168,9.7,2023,7,경제 경영,0,30
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,0,30
일이란 무엇인가,고동진,민음사,16200,2023년 07월,55560,9.2,2023,7,경제 경영,0,30
부자의 그릇 (블랙 에디션),이즈미 마사토,다산북스,15300,2020년 12월,141960,9.1,2023,7,경제 경영,0,30
따라 하면 무조건 돈 버는 부동산 1인 법인 투자의 기술,유근용,비즈니스북스,20700,2023년 07월,34590,9.8,2023,7,경제 경영,0,30
부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키,민음인,15300,2018년 02월,159738,9.6,2023,7,경제 경영,0,30
부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코,토트출판사,15750,2022년 02월,132228,8.8,2023,7,경제 경영,0,30
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,7,경제 경영,0,30
위기의 역사,오건영,페이지2,25200,2023년 07월,99168,9.7,2023,7,경제 경영,0,40
[예스리커버] 사장학개론,김승호,스노우폭스북스,22500,2023년 04월,141735,9.2,2023,7,경제 경영,0,40
돈의 속성 300쇄 리커버,김승호,스노우폭스북스,16020,2020년 06월,262257,9.5,2023,7,경제 경영,0,40
K 배터리 레볼루션,박순혁,지와인,17100,2023년 02월,65028,9.4,2023,7,경제 경영,0,40
박태웅의 AI 강의,박태웅,한빛비즈,15030,2023년 06월,78537,9.4,2023,7,경제 경영,0,40
벤 버냉키의 21세기 통화 정책,벤 S. 버냉키,상상스퀘어,31500,2023년 06월,40998,8.9,2023,7,경제 경영,0,40
