Publisher,Category,Title,Sales,Year,Month,Age
스튜디오오드리,시/에세이,오늘은 이만 좀 쉴게요(10만 부 기념 스페셜 에디션),97 권,2021,10,4
인플루엔셜,소설,미드나잇 라이브러리(25만부 기념 퍼플 에디션),98 권,2021,10,4
센시오,경제경영,주식투자 절대원칙,93 권,2021,10,4
아이휴먼,아동,설민석의 한국사 대모험. 17,91 권,2021,10,4
카시오페아,가정과 생활,4~7세보다 중요한 시기는 없습니다,92 권,2021,10,4
개념원리,초중고생학습서,개념원리 고등 수학(상)(2022),109 권,2021,10,4
와이즈베리,인문,공정하다는 착각(30만 부 기념 리커버 에디션),95 권,2021,10,4
에프엔미디어,경제경영,하면 된다! 퀀트 투자,87 권,2021,10,4
문학동네,아동,오늘부터 배프! 베프!,86 권,2021,10,4
좋은책신사고,초중고생학습서,쎈 고등 수학(상)(2022),85 권,2021,10,4
스노우폭스북스,경제경영,돈의 속성(150쇄 기념 에디션),97 권,2021,10,4
콘텐츠경영학회,경제경영,"콘텐츠, 플랫폼(platform)으로 날다!",434 권,2021,10,4
문학수첩,소설,크리스마스 피그,81 권,2021,10,4
다산북스,청소년,이토록 공부가 재미있어지는 순간(30만부 기념 매직 에디션),83 권,2021,10,4
토트,경제경영,부의 추월차선,84 권,2021,10,4
창비,청소년,페인트,103 권,2021,10,4
윌북,인문,필로소피 랩,81 권,2021,10,4
베가북스,경제경영,부의 시그널,78 권,2021,10,4
EBS한국교육방송공사,초중고생학습서,EBS 만점마무리 봉투모의고사 영어영역 3회분(2021)(2022 수능대비),79 권,2021,10,4
미래엔아이세움,아동,흔한남매의 흔한 호기심. 4,77 권,2021,10,4
한국교육방송공사(EBSi),초중고생학습서,고난도 시크릿X 봉투모의고사 영어영역(2021)(2022 수능대비),80 권,2021,10,4
EBS한국교육방송공사,초중고생학습서,EBS 만점마무리 봉투모의고사 수학영역 3회분(2021)(2022 수능대비),90 권,2021,10,4
좋은책신사고,초중고생학습서,쎈 중등 수학 2-1(2022),88 권,2021,10,4
미래의창,경제경영,트렌드 코리아 2022,332 권,2021,10,5
상상스퀘어,시/에세이,인생은 실전이다,143 권,2021,10,5
돌베개,역사,거꾸로 읽는 세계사,96 권,2021,10,5
김영사,시/에세이,햇빛은 찬란하고 인생은 귀하니까요: 밀라논나 이야기,93 권,2021,10,5
북스톤,경제경영,그냥 하지 말라,84 권,2021,10,5
나무옆의자,소설,불편한 편의점(15만부 기념 윈터 에디션),79 권,2021,10,5
문학동네,소설,작별하지 않는다,82 권,2021,10,5
팩토리나인,소설,달러구트 꿈 백화점. 2,65 권,2021,10,5
센시오,경제경영,주식투자 절대원칙,63 권,2021,10,5
코리아닷컴,자기계발,오은영의 화해,62 권,2021,10,5
팩토리나인,소설,달러구트 꿈 백화점,58 권,2021,10,5
인플루엔셜,경제경영,돈의 심리학,57 권,2021,10,5
미래의창,경제경영,"돈, 뜨겁게 사랑하고 차갑게 다루어라",56 권,2021,10,5
북로망스,시/에세이,작은 별이지만 빛나고 있어(10만 부 기념 한정판 에디션),57 권,2021,10,5
와이즈베리,인문,공정하다는 착각(30만 부 기념 리커버 에디션),55 권,2021,10,5
어크로스,인문,소크라테스 익스프레스(20만 부 기념 윈터 에디션),54 권,2021,10,5
EBS한국교육방송공사,초중고생학습서,EBS 만점마무리 봉투모의고사 영어영역 3회분(2021)(2022 수능대비),51 권,2021,10,5
문학과지성사,소설,너를 닮은 사람,45 권,2021,10,5
베가북스,경제경영,당신만 몰랐던 부동산 투자,45 권,2021,10,5
EBS한국교육방송공사,초중고생학습서,EBS 만점마무리 봉투모의고사 수학영역 3회분(2021)(2022 수능대비),51 권,2021,10,5
차이정원,경제경영,미래의 부,44 권,2021,10,5
위너스북,경제경영,투자의 본질,45 권,2021,10,5
한국교육방송공사(EBSi),초중고생학습서,고난도 시크릿X 봉투모의고사 영어영역(2021)(2022 수능대비),52 권,2021,10,5
리더스북,경제경영,거대한 가속,45 권,2021,10,5
아이커넥,자연과 과학,외계인 인터뷰,42 권,2021,10,5
EBS한국교육방송공사,초중고생학습서,EBS 고등 영어영역 Final 실전모의고사(2021)(2022 수능대비),46 권,2021,10,5
북로망스,자기계발,럭키,42 권,2021,10,5
모모,소설,"오늘 밤, 세계에서 이 사랑이 사라진다 해도(20만 부 기념 리커버 에디션)",41 권,2021,10,5
베가북스,경제경영,부의 시그널,40 권,2021,10,5
윌북,인문,필로소피 랩,40 권,2021,10,5
웨일북(whalebooks),인문,생각한다는 착각,38 권,2021,10,5
스노우폭스북스,경제경영,돈의 속성(150쇄 기념 에디션),40 권,2021,10,5
스튜디오오드리,시/에세이,오늘은 이만 좀 쉴게요(10만 부 기념 스페셜 에디션),37 권,2021,10,5
알에이치코리아,경제경영,나는 주식 대신 달러를 산다,37 권,2021,10,5
은행나무,소설,완전한 행복,35 권,2021,10,5
센시오,자기계발,50부터 뻗어가는 사람 시들어가는 사람,36 권,2021,10,5
페이지2북스,경제경영,시대의 1등주를 찾아라,34 권,2021,10,5
한국교육방송공사(EBSi),초중고생학습서,만점마무리 봉투모의고사 RED EDITION(국어.수학.영어 각 2회분)(2021),36 권,2021,10,5
동아출판,초중고생학습서,뜯어먹는 초등 필수 영단어. 1,166 권,2021,10,5
리더스북,경제경영,2030 축의 전환,34 권,2021,10,5
한빛비즈,사회과학,눈 떠보니 선진국,32 권,2021,10,5
토트,경제경영,부의 추월차선,34 권,2021,10,5
반니,자기계발,생각하라 그리고 부자가 되어라,32 권,2021,10,5
한국교육방송공사(EBSi),초중고생학습서,고난도 시크릿X 봉투모의고사 국어영역(2021)(2022 수능대비),31 권,2021,10,5
생활성서사,종교/역학,미사 마음의 문을 열다,150 권,2021,10,5
에프엔미디어,경제경영,하면 된다! 퀀트 투자,31 권,2021,10,5
길벗,경제경영,부의 시작,30 권,2021,10,5
우물이있는집,사회과학,유한계급론,29 권,2021,10,5
EBS한국교육방송공사,초중고생학습서,EBS 고등 국어영역 Final 실전모의고사(2021)(2022 수능대비),29 권,2021,10,5
미래의창,경제경영,트렌드 코리아 2022,62 권,2021,10,6
좋은책어린이,아동,걱정 세탁소,154 권,2021,10,6
돌베개,역사,거꾸로 읽는 세계사,25 권,2021,10,6
김영사,시/에세이,햇빛은 찬란하고 인생은 귀하니까요: 밀라논나 이야기,24 권,2021,10,6
상상스퀘어,시/에세이,인생은 실전이다,27 권,2021,10,6
문학동네,소설,작별하지 않는다,24 권,2021,10,6
차이정원,경제경영,미래의 부,28 권,2021,10,6
스튜디오오드리,시/에세이,오늘은 이만 좀 쉴게요(10만 부 기념 스페셜 에디션),17 권,2021,10,6
21세기북스,사회과학,이것이 우리가 원했던 나라인가,17 권,2021,10,6
팩토리나인,소설,달러구트 꿈 백화점,16 권,2021,10,6
북스톤,경제경영,그냥 하지 말라,16 권,2021,10,6
센시오,경제경영,주식투자 절대원칙,13 권,2021,10,6
휴,종교/역학,나를 더 나답게,12 권,2021,10,6
북로망스,시/에세이,작은 별이지만 빛나고 있어(10만 부 기념 한정판 에디션),12 권,2021,10,6
비즈니스북스,경제경영,세계미래보고서 2022: 메타 사피엔스가 온다,14 권,2021,10,6
미래의창,경제경영,"돈, 뜨겁게 사랑하고 차갑게 다루어라",11 권,2021,10,6
느린걸음,시/에세이,걷는 독서,11 권,2021,10,6
팩토리나인,소설,달러구트 꿈 백화점. 2,12 권,2021,10,6
코리아닷컴,자기계발,오은영의 화해,13 권,2021,10,6
웨일북(whalebooks),인문,생각한다는 착각,10 권,2021,10,6
김영사,가정과 생활,어떻게 말해줘야 할까,11 권,2021,10,6
카시오페아,가정과 생활,4~7세보다 중요한 시기는 없습니다,9 권,2021,10,6
위너스북,경제경영,투자의 본질,9 권,2021,10,6
다산책방,소설,플라멩코 추는 남자,9 권,2021,10,6
리더스북,경제경영,거대한 가속,9 권,2021,10,6
수오서재,시/에세이,모든 것은 기본에서 시작한다,9 권,2021,10,6
마음의숲,시/에세이,길은 언제나 내게로 향해 있다,13 권,2021,10,6
데이비드스톤,자기계발,데일리 루틴,8 권,2021,10,6
알에이치코리아,경제경영,나는 주식 대신 달러를 산다,8 권,2021,10,6
인플루엔셜,인문,생각을 바꾸는 생각들,10 권,2021,10,6
청어,소설,삼월의 토끼,8 권,2021,10,6
윌북,인문,필로소피 랩,8 권,2021,10,6
어크로스,인문,소크라테스 익스프레스(20만 부 기념 윈터 에디션),7 권,2021,10,6
한국경제신문,건강/미용,"나는 101세, 현역 의사입니다",11 권,2021,10,6
동아시아,자연과 과학,일어날 일은 일어난다,7 권,2021,10,6
토트,경제경영,부의 추월차선,6 권,2021,10,6
아이커넥,자연과 과학,외계인 인터뷰,6 권,2021,10,6
라이팅하우스,인문,상처 받지 않는 영혼,8 권,2021,10,6
북라이프,건강/미용,병의 90%는 걷기만 해도 낫는다,6 권,2021,10,6
비타북스,건강/미용,신경 청소 혁명,6 권,2021,10,6
나무를심는사람들,가정과 생활,박혜란 자녀교육 3종 세트,6 권,2021,10,6
아티잔,건강/미용,백년운동,8 권,2021,10,6
리더스북,경제경영,2030 축의 전환,8 권,2021,10,6
와이즈베리,인문,공정하다는 착각(30만 부 기념 리커버 에디션),6 권,2021,10,6
인플루엔셜,소설,미드나잇 라이브러리(25만부 기념 퍼플 에디션),6 권,2021,10,6
베가북스,경제경영,메타버스 새로운 기회,6 권,2021,10,6
떠오름,자기계발,더 보스(The Boss),6 권,2021,10,6
페이지2북스,경제경영,시대의 1등주를 찾아라,6 권,2021,10,6
흐름출판,인문,믿는 인간에 대하여,6 권,2021,10,6
웅진지식하우스,시/에세이,너의 말이 좋아서 밑줄을 그었다,6 권,2021,10,6
모모,소설,"오늘 밤, 세계에서 이 사랑이 사라진다 해도(20만 부 기념 리커버 에디션)",14 권,2021,11,1
나무옆의자,소설,불편한 편의점(15만부 기념 윈터 에디션),13 권,2021,11,1
팩토리나인,소설,달러구트 꿈 백화점. 2,12 권,2021,11,1
민음사,소설,인간 실격,9 권,2021,11,1
팩토리나인,소설,달러구트 꿈 백화점,9 권,2021,11,1
모모,소설,소문,9 권,2021,11,1
돌베개,역사,거꾸로 읽는 세계사,8 권,2021,11,1
모모,소설,요리코를 위해,7 권,2021,11,1
개념원리,초중고생학습서,개념원리 고등 수학(상)(2022),6 권,2021,11,1
창비,청소년,페인트,6 권,2021,11,1
스튜디오오드리,시/에세이,오늘은 이만 좀 쉴게요(10만 부 기념 스페셜 에디션),6 권,2021,11,1
키출판사,초중고생학습서,예비 매3비 매일 지문 3개씩 푸는 비문학 독서 기출(2021),6 권,2021,11,1
비상교육,초중고생학습서,오투 고등 통합과학(2022),6 권,2021,11,1
메가스터디북스,청소년,스스로 뒤집는 붕어빵,6 권,2021,11,1
은행나무,소설,구의 증명,5 권,2021,11,1
EBS한국교육방송공사,초중고생학습서,EBS 고등 예비과정 영어(2022),5 권,2021,11,1
이투스북,초중고생학습서,Word Master 수능 2000,5 권,2021,11,1
해커스어학연구소,국어/외국어/사전,해커스 토익 기출 보카 TOEIC VOCA,5 권,2021,11,1
문학동네,청소년,체리새우: 비밀글입니다,5 권,2021,11,1
허블,소설,우리가 빛의 속도로 갈 수 없다면,5 권,2021,11,1
성안당,예술/대중문화,김락희의 인체 드로잉,5 권,2021,11,1
스튜디오오드리,인문,나는 나답게 살기로 했다,5 권,2021,11,1
북로망스,시/에세이,작은 별이지만 빛나고 있어(10만 부 기념 한정판 에디션),5 권,2021,11,1
은행나무,소설,완전한 행복,5 권,2021,11,1
좋은책신사고,초중고생학습서,쎈 고등 수학(상)(2022),5 권,2021,11,1
시대인재북스,초중고생학습서,폴라리스 모의평가 고등 지구과학1 실전 모의평가 3회분(2021)(2022 수능대비),5 권,2021,11,1
열린책들,시/에세이,상대적이며 절대적인 지식의 백과사전,5 권,2021,11,1
민음사,소설,호밀밭의 파수꾼,4 권,2021,11,1
청어람,소설,옷소매 붉은 끝동 세트,4 권,2021,11,1
Oldstairs(올드스테어즈),국어/외국어/사전,한눈에 보인다 일본어 첫걸음,4 권,2021,11,1
문학동네,청소년,세계를 건너 너에게 갈게,4 권,2021,11,1
문학동네,청소년,독고솜에게 반하면,4 권,2021,11,1
갤리온,자기계발,기분이 태도가 되지 않게,4 권,2021,11,1
비상교육,초중고생학습서,오투 중등 과학 2-2(2021),4 권,2021,11,1
EBS한국교육방송공사,초중고생학습서,EBS 수능특강 고등 한국사영역 한국사(2021)(2022 수능대비),4 권,2021,11,1
황금가지,소설,듄. 1(DUNE),4 권,2021,11,1
배움,초중고생학습서,파워오브원 고등 세계지리 이것이 모의고사다 20회분(2021)(2022 수능대비),4 권,2021,11,1
인플루엔셜,소설,미드나잇 라이브러리(25만부 기념 퍼플 에디션),4 권,2021,11,1
EBS한국교육방송공사,초중고생학습서,EBS 만점마무리 봉투모의고사 영어영역 3회분(2021)(2022 수능대비),4 권,2021,11,1
서사원,인문,나는 왜 생각이 많을까?,4 권,2021,11,1
미래의창,경제경영,트렌드 코리아 2022,4 권,2021,11,1
문학동네,만화/라이트노벨,지옥 세트,4 권,2021,11,1
에듀윌,자격서/수험서,"2022 에듀윌 한국사능력검정시험 기본서 심화(1, 2, 3급) 상+하 세트",4 권,2021,11,1
인피니티북스,인문,인간의 75가지 감정 표현법,3 권,2021,11,1
동서문화사,소설,갈매기 세 자매 바냐 아저씨 벚꽃 동산,3 권,2021,11,1
초여명,취미/레저,크툴루의 부름: 수호자 룰북,3 권,2021,11,1
쎄듀,초중고생학습서,어휘끝 수능,3 권,2021,11,1
미래의창,경제경영,트렌드 코리아 2022,253 권,2021,11,2
미래가치,자격서/수험서,2022 현직교사들이 들려주는 면접레시피,194 권,2021,11,2
박문각,자격서/수험서,2022 사이다 면접,104 권,2021,11,2
팩토리나인,소설,달러구트 꿈 백화점. 2,90 권,2021,11,2
한국데이터진흥원,자격서/수험서,SQL 자격검정 실전문제,84 권,2021,11,2
돌베개,역사,거꾸로 읽는 세계사,82 권,2021,11,2
팩토리나인,소설,달러구트 꿈 백화점,89 권,2021,11,2
해커스어학연구소,국어/외국어/사전,해커스 토익 기출 보카 TOEIC VOCA,72 권,2021,11,2
황금가지,소설,듄. 1(DUNE),67 권,2021,11,2
아니마,자기계발,합리적 남자,65 권,2021,11,2
나무옆의자,소설,불편한 편의점(15만부 기념 윈터 에디션),67 권,2021,11,2
센시오,경제경영,주식투자 절대원칙,63 권,2021,11,2
북로망스,시/에세이,작은 별이지만 빛나고 있어(10만 부 기념 한정판 에디션),64 권,2021,11,2
YBM,국어/외국어/사전,토익 정기시험 기출문제집. 2: 1000 Reading(리딩),59 권,2021,11,2
모모,소설,"오늘 밤, 세계에서 이 사랑이 사라진다 해도(20만 부 기념 리커버 에디션)",60 권,2021,11,2
